url_length,hostname_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,ampersand_count,percent_count,digit_count,letter_count,has_https,has_ip,subdomain_count,suspicious_word_count,is_shortened,label
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,9,12,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,6,60,1,0,1,0,0,1
44,25,11,0,2,2,0,3,0,0,0,0,0,0,36,1,0,1,0,0,1
73,15,50,0,5,1,0,6,0,0,0,0,0,8,52,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,0,5,18,1,0,1,0,0,1
13,5,0,0,1,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
21,13,0,0,1,1,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
18,10,0,0,1,1,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
73,43,22,0,6,3,0,3,0,0,0,0,0,23,37,1,0,1,0,0,1
30,21,1,0,1,0,0,3,0,0,0,0,0,0,25,1,0,0,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,8,55,1,0,0,0,0,1
37,28,1,0,2,0,0,3,0,0,0,0,0,0,31,1,0,1,0,0,1
30,22,0,0,1,0,0,2,0,0,0,0,0,0,26,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,7,53,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
36,27,1,0,2,0,0,3,0,0,0,0,0,5,25,1,0,1,0,0,1
73,15,50,0,5,1,2,6,0,0,0,0,0,9,49,1,0,1,0,0,1
31,8,15,0,1,0,0,3,0,0,0,0,0,0,26,1,0,0,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
52,37,7,0,5,2,0,4,0,0,0,0,0,5,35,1,0,1,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,1,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
33,24,1,0,2,1,0,3,0,0,0,0,0,6,20,1,0,1,0,0,1
31,24,0,0,2,0,0,2,0,0,0,0,0,0,26,0,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
20,11,1,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
25,17,0,0,1,1,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
35,26,1,0,2,1,0,3,0,0,0,0,0,6,22,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
18,10,0,0,2,0,0,2,0,0,0,0,0,0,13,1,0,1,0,0,0
36,16,12,0,2,0,0,4,0,0,0,0,0,0,29,1,0,1,0,0,1
66,43,15,0,6,1,0,3,0,0,0,0,0,16,39,1,0,1,0,0,1
29,20,1,0,2,1,0,3,0,0,0,0,0,0,22,1,0,1,0,0,1
19,11,0,0,1,1,0,2,0,0,0,0,0,1,13,1,0,0,0,0,0
73,43,22,0,6,3,0,3,0,0,0,0,0,25,35,1,0,1,0,0,1
73,15,50,0,5,1,0,6,0,0,0,0,0,4,56,1,0,1,0,0,1
54,21,25,0,6,0,0,4,0,0,0,0,0,3,40,1,0,2,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
73,15,50,0,4,0,0,4,0,0,0,0,0,9,55,1,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
22,14,0,0,2,0,0,2,0,0,0,0,0,1,16,1,0,1,0,0,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
19,10,1,0,1,0,0,3,0,0,0,0,0,0,14,1,0,0,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
28,20,1,0,2,0,0,3,0,0,0,0,0,3,19,0,0,1,0,0,1
13,5,0,0,1,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
43,35,1,0,2,1,0,3,0,0,0,0,0,0,36,0,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
30,21,1,0,1,2,0,3,0,0,0,0,0,0,23,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
45,22,15,0,2,0,0,4,0,0,0,0,0,0,38,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0,0,1,0,0,1
62,43,11,0,6,1,0,3,0,0,0,0,0,23,28,1,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,8,55,1,0,0,0,0,1
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
41,16,17,0,3,0,0,4,0,0,0,0,0,0,33,1,0,1,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,5,57,1,0,2,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,4,62,1,0,1,0,0,1
54,21,25,0,6,0,0,4,0,0,0,0,0,2,41,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,1,15,1,0,0,0,0,0
21,13,0,0,1,1,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,1,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
31,22,1,0,4,0,0,3,0,0,0,0,0,0,23,1,0,3,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
15,7,0,0,1,1,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,1,0
27,19,1,0,2,0,0,3,0,0,0,0,0,0,21,0,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
22,14,0,0,1,1,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,11,54,0,4,1,0,4,0,0,0,0,0,10,53,1,0,0,0,0,1
21,13,0,0,1,1,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,1,17,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
32,15,9,0,2,0,0,3,0,0,0,0,0,1,25,1,0,1,0,1,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
73,43,22,0,5,1,0,3,0,0,0,0,0,26,37,1,0,1,0,0,1
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
40,31,1,0,2,1,0,3,0,0,0,0,0,0,33,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,6,54,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,11,10,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
33,24,1,0,1,1,0,3,0,0,0,0,0,0,27,1,0,0,1,0,1
52,28,16,0,5,0,0,3,0,0,0,0,0,0,43,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,1,0,1,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,5,58,1,0,0,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
25,17,1,0,2,1,0,3,0,0,0,0,0,0,18,0,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,11,55,1,0,1,0,0,1
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0,0,1,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
19,11,0,0,1,1,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
31,22,1,0,2,0,0,3,0,0,0,0,0,0,25,1,0,1,0,0,1
17,9,0,0,1,1,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
30,21,1,0,2,0,0,3,0,0,0,0,0,4,20,1,0,1,0,0,1
50,43,0,0,3,2,0,2,0,0,0,0,0,4,38,0,0,2,0,0,1
70,43,19,0,6,1,0,3,0,0,0,0,0,17,42,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
65,24,34,0,6,0,0,6,0,0,0,0,0,2,50,0,0,1,0,0,1
73,22,1,41,4,0,2,3,1,1,0,1,0,13,47,1,0,0,0,0,1
64,15,41,0,5,0,0,4,0,0,0,0,0,4,50,1,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
29,21,0,0,1,0,0,2,0,0,0,0,0,0,25,1,0,0,0,0,0
43,28,7,0,2,1,0,3,0,0,0,0,0,0,36,1,0,1,0,0,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
13,5,0,0,1,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,0
41,32,1,0,2,0,0,3,0,0,0,0,0,0,35,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,1,0
30,22,0,0,1,2,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
38,29,1,0,2,0,0,3,0,0,0,0,0,0,32,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
36,16,12,0,2,0,0,4,0,0,0,0,0,0,29,1,0,1,0,0,1
28,20,0,0,1,1,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,12,54,1,0,1,0,0,1
73,38,27,0,5,1,1,4,0,0,0,0,0,0,61,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
73,17,48,0,5,0,0,5,0,0,0,0,0,5,57,1,0,1,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
22,13,1,0,1,0,0,3,0,0,0,0,0,0,17,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
22,13,1,0,1,0,0,3,0,0,0,0,0,0,17,1,0,0,0,0,1
22,13,1,0,2,0,0,3,0,0,0,0,0,0,16,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
26,18,0,0,1,1,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
19,10,1,0,1,0,0,3,0,0,0,0,0,0,14,1,0,0,0,0,1
73,17,48,0,5,0,1,5,0,0,0,0,0,7,54,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,7,55,1,0,2,0,0,1
44,35,1,0,2,1,0,3,0,0,0,0,0,0,37,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
29,9,12,0,1,0,0,4,0,0,0,0,0,0,23,1,0,0,0,0,1
37,16,13,0,2,0,0,4,0,0,0,0,0,0,29,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,2,61,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,1,15,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,2,41,1,0,2,0,0,1
35,26,1,0,2,1,0,3,0,0,0,0,0,6,22,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,1,10,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
68,43,17,0,6,1,0,3,0,0,0,0,0,23,34,1,0,1,0,0,1
73,15,50,0,5,1,0,6,0,0,0,0,0,7,53,1,0,1,0,0,1
39,17,14,0,2,0,0,3,0,0,0,0,0,1,32,1,0,0,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
36,27,1,0,2,0,0,3,0,0,0,0,0,0,30,1,0,1,0,0,1
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,1,0,1,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
18,4,6,0,1,0,0,3,0,0,0,0,0,1,12,1,0,0,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,11,10,1,0,0,0,0,0
71,63,0,0,3,2,0,2,0,0,0,0,0,14,49,1,0,2,0,0,1
68,16,44,0,5,0,0,5,0,0,0,0,0,5,52,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,1,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,3,11,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,8,55,1,0,0,0,0,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
73,11,54,0,4,1,0,4,0,0,0,0,0,5,58,1,0,0,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
27,19,0,0,1,2,0,2,0,0,0,0,0,2,19,1,0,0,1,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
61,16,37,0,5,1,0,5,0,0,0,0,2,2,45,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
73,15,50,0,5,0,0,4,0,0,0,0,0,1,62,1,0,1,0,0,1
32,23,1,0,2,0,0,3,0,0,0,0,0,0,26,1,0,1,0,0,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,1,0,1,0,0,0
71,43,20,0,6,1,0,3,0,0,0,0,1,25,32,1,0,1,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,2,18,1,0,0,0,0,0
73,11,54,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
40,31,1,0,2,0,0,3,0,0,0,0,0,0,34,1,0,1,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,23,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
24,15,1,0,1,0,0,3,0,0,0,0,0,2,17,1,0,0,0,0,1
67,55,4,0,6,5,0,3,0,0,0,0,0,2,50,1,0,2,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,1,14,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
19,11,0,0,1,1,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
23,15,0,0,1,1,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
73,15,50,0,5,2,0,6,0,0,0,0,0,7,52,1,0,1,0,0,1
73,15,50,0,5,1,0,6,0,0,0,0,0,6,54,1,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
33,24,1,0,2,0,0,3,0,0,0,0,0,0,27,1,0,1,0,0,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
20,11,1,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,1
45,36,1,0,2,0,0,3,0,0,0,0,0,0,39,1,0,1,0,0,1
73,15,50,0,4,0,0,4,0,0,0,0,0,2,62,1,0,0,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,1,61,1,0,2,0,0,1
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,1,14,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
35,26,1,0,2,1,0,3,0,0,0,0,0,6,22,1,0,1,0,0,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,1,0,1,0,0,0
21,8,5,0,1,0,0,3,0,0,0,0,0,1,15,1,0,0,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,8,58,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,1,15,1,0,0,0,0,0
52,40,4,0,5,3,0,3,0,0,0,0,0,0,40,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,10,56,1,0,1,0,0,1
31,22,1,0,1,1,0,3,0,0,0,0,0,0,25,1,0,0,0,0,1
39,25,6,0,2,0,0,4,0,0,0,0,0,0,32,1,0,1,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
37,12,10,6,2,0,0,3,1,1,0,0,0,5,24,1,0,0,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
20,11,1,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,1
73,17,48,0,5,1,0,5,0,0,0,0,0,5,56,1,0,1,0,0,1
29,5,16,0,1,0,1,3,0,0,0,0,0,0,23,1,0,0,0,1,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,5,57,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
29,8,13,0,1,0,0,4,0,0,0,0,0,4,19,1,0,0,0,0,1
35,27,1,0,3,0,0,3,0,0,0,0,0,0,28,0,0,2,0,1,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
35,26,1,0,2,1,0,3,0,0,0,0,0,6,22,1,0,1,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,0,31,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,3,13,1,0,0,0,0,0
64,43,13,0,6,1,0,3,0,0,0,0,0,24,29,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,2,14,1,0,0,0,0,0
73,36,29,0,7,2,0,4,0,0,0,0,0,4,55,1,0,2,0,0,1
40,27,5,0,2,0,0,3,0,0,0,0,0,6,28,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
23,14,1,0,2,0,0,3,0,0,0,0,0,0,17,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,4,62,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
30,7,13,2,1,0,0,3,1,0,0,0,0,3,21,0,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,3,13,1,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,0,0,23,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
20,11,1,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,1
30,22,0,0,1,1,0,2,0,0,0,0,0,0,25,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,2,14,1,0,0,0,0,0
19,11,1,0,2,0,0,3,0,0,0,0,0,0,13,0,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,10,56,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,10,56,1,0,1,0,0,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
69,13,1,46,4,0,2,3,1,1,0,1,0,13,43,1,0,0,0,0,1
24,16,0,0,1,1,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
73,19,33,12,6,2,0,6,1,1,0,0,0,5,51,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
73,15,50,0,5,0,0,4,0,0,0,0,0,8,55,1,0,1,0,0,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,1,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
32,24,0,0,1,0,0,2,0,0,0,0,0,0,28,1,0,0,0,0,0
19,10,1,0,1,0,0,3,0,0,0,0,0,0,14,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,1,0,1,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,4,56,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
32,23,1,0,2,1,0,3,0,0,0,0,0,3,22,1,0,1,0,0,1
35,26,1,0,2,0,0,3,0,0,0,0,0,2,27,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
